usd_irr,inflation_rate,interest_rate,risk
59796.57575437377,39.84444184448084,29.43800988227458,1
52108.11013514678,37.17773777279238,27.99986232785782,1
56442.062413806416,33.21330948525083,26.276535060837073,1
59345.513876294164,32.195184753863586,12.063182655552485,1
51059.24317767889,30.39819014569784,18.766120083551165,1
48295.243817280985,46.83609599204037,24.868928039597293,2
54325.824116462456,43.438527116896,16.473420802833928,2
55919.309067932685,30.77390473366403,21.329015413203265,1
46223.24488023676,26.537880915564887,24.507200821133715,0
48760.64176441113,30.184949804083434,20.537460395897952,1
43660.75481269808,31.629964186268374,10.807277874564194,1
56109.80163002624,28.897046455321075,27.287488056041166,1
50657.06773736915,32.97757510362489,11.06521680214062,1
40792.01486302617,49.336720635439306,10.530643020740872,2
42533.78706089902,23.976202712805307,10.528929540931,0
41879.534428903135,36.06742581611766,12.155548103780479,1
57845.37947277803,27.611668830893805,29.644399422302573,1
40766.433634901594,29.748719248625214,27.949515573498157,0
59472.88060389252,22.897603131121198,24.48578761380069,1
49233.733031275464,21.421320566053954,21.97676712722418,0
42895.35717645366,48.353096549545775,21.828983715402686,2
46842.35865964339,31.878749588491168,29.572114215974707,1
56600.20834026716,47.231752715734245,22.914061367841008,2
49814.04075779827,32.64848192257126,18.937638529953894,1
43646.34452725065,26.6378642154743,19.528966150851033,0
41170.92881670443,32.811458498547076,12.9078649277598,1
45053.35555943821,33.37350205349338,11.42578656979444,1
41202.61081720843,33.13448636536952,26.93989776078724,1
49335.354865598914,27.747099598306896,16.47473662652741,0
42442.58291799876,26.085116490745584,12.922923482378392,0
53029.364141306694,42.918224831503814,28.447881618884672,2
44048.56592301353,22.83326474623827,17.27277222213466,0
43895.1572623199,24.67007441881732,28.873121502015778,0
51449.23673239076,38.59443687829202,23.99775512548466,1
47094.83656291543,23.362960648670487,12.410671605994077,0
54553.695160171,35.16867121448385,25.831324774768056,1
45354.1080431035,24.231630799978088,29.09494325490257,0
58750.938514727706,39.7120172255317,19.3458643933359,1
43157.72416529587,21.069630431815376,18.363681969813115,0
56429.3482054335,43.06881046516541,13.390310452170874,2
48994.449196744,46.2247040445811,15.301951550705109,2
54101.43124325345,27.630084864979633,21.948854864066625,1
58597.65868607364,28.80449552710546,27.97901009844734,1
42015.110486049474,35.48525176760313,18.34055541592874,1
40793.31934298062,27.38818989772439,10.287554360430157,0
49153.8051832777,34.77854826756948,10.470436539743373,1
58906.3816485644,23.073435712270157,11.197891201743825,1
48798.0225371041,41.25580496485847,12.134850433124543,2
51619.64235681968,44.16814179954008,27.13967636998578,2
52320.05420055482,37.543123365613944,26.788750314012443,1
48488.88369661874,30.436528464323885,13.512890487663242,1
53154.2440355684,34.493269987357436,25.17565836011439,1
51031.56683989248,46.04841149931849,21.299179190438956,2
53443.51386580466,24.231541698090524,24.34451364782458,1
42554.114124302694,29.769607960879036,28.20968141049199,0
45699.863324500024,26.987579481966094,10.331809245618933,0
57995.52828119584,26.04036474774244,24.236388528010753,1
48685.591064013235,49.1404605746848,10.784971934782995,2
55740.49823960847,38.887610411785175,23.31492394609275,1
48510.281296568864,44.79866556361725,13.651894938887196,2
43868.5262759761,32.57399942287216,16.2784481926306,1
55116.076174103044,44.05339841751632,23.006760972794478,2
56003.039155189515,24.077324670454576,15.566140658637014,1
44347.37943999848,44.79448847540242,11.864874274895925,2
41560.0144521616,40.72501057508068,14.375116557337883,2
48120.912725119255,43.718267632498424,19.63948472182659,2
50779.45436820778,40.810774166738064,22.467895848657385,2
44001.42016746528,43.75107013239709,17.785971195166447,2
54776.38771403725,39.613971222794724,19.239906283923727,1
59390.60342677093,20.737918785085398,27.132489003068457,1
46485.75201210291,35.88045639727176,22.852020025135474,1
44883.15599165347,26.859003395153085,19.68723194711682,0
52523.17851425101,49.37225704899372,23.60903630965531,2
51726.63156121743,33.57771038806486,26.06632097682682,1
46011.98856463926,28.235273997570502,19.82046367185435,0
53641.57348033277,20.833543791041947,20.93769163235094,1
47423.26219350538,27.926458022949703,16.44070745706762,0
41880.76906378123,20.02522411281405,23.992001886050716,0
49250.273337564184,43.442295496023874,27.037251583835154,2
53200.57054449443,22.86044297469133,19.62726193963597,1
44602.91585708116,37.53411275556019,15.28415736918385,1
58047.06401990817,23.501262634579128,13.225026723302417,1
59848.07111234385,23.793287011943963,20.516624164425966,1
58051.27430170863,21.834703370166896,12.47892089212904,1
56472.08287801892,22.5042649511309,28.679674963263043,1
43012.134632056936,40.53624311308988,21.784430112020374,2
59526.19504389414,23.676546733677974,27.749986786145776,1
52304.45825035608,27.31959807535076,17.00282291732383,1
42252.638990728134,36.75688730491383,25.283308985836225,1
57484.03273252626,26.270767819991875,12.837256447275427,1
56215.76955962491,30.433356429406942,13.168492488839046,1
53114.63373323553,26.195662478990542,13.218016663518009,1
58793.955849654,36.4802036246726,27.463562930216376,1
44456.30224266454,49.848720892652366,21.05906924835424,2
42830.881601376626,35.14680548527519,11.284190368701442,1
42603.143016345,49.509575124715354,23.293697194013816,2
53484.792595306026,34.62865234913974,16.757079976392014,1
45724.74464439837,22.835531770766494,24.67308040239182,0
47522.38526730943,48.23959889348659,29.254581759174638,2
48059.17691400364,23.690707646514422,28.732285358440638,0
46815.6648454589,37.868145599081046,20.086933711262837,1
44024.75415586973,44.76637908689377,19.957299749820812,2
57958.82624576274,34.04639757967911,11.913506024493257,1
55076.36078087954,40.19304300474011,18.814977226897906,2
54500.99242145535,23.68884000352849,11.191875002785132,1
44096.46470691504,48.907087789117156,15.641675053452069,2
46535.39206141285,31.06185402821386,26.98965840156844,1
55645.19457630736,41.01037107152425,11.554210096303168,2
43934.290178821866,23.312596972015594,27.46840146830989,0
56334.86463029009,27.30076255500043,10.987828785722762,1
52339.24523173123,23.798629827048995,14.78199768996878,1
55027.02772925222,47.62611545929602,15.503608211709512,2
42430.42417910958,46.45564744851616,11.193147121516507,2
53341.54399418821,43.90607793671576,27.679652616488124,2
45730.55872180042,30.886226986492375,18.943000844843766,1
54040.431454583675,20.870456073040813,16.908801930024723,1
57132.955638368556,33.50230401671592,26.219935164638805,1
56447.09258118321,27.47521093392725,23.745824450475837,1
46464.348223543144,42.428994333271504,14.07286992295996,2
49844.21932507587,34.08971188708579,15.403553790177886,1
40516.37138522745,25.508907756234766,15.917027814089712,0
41991.959103957844,23.95956776172759,15.228103769856663,0
45267.46762229228,26.576008738940413,19.51339070048227,0
43041.861849080844,42.07143717132128,24.133216849803112,2
59136.75049414986,35.66477712364898,29.452091835679344,1
45284.05122136174,42.77368815508519,27.19538999836735,2
48408.38423970998,46.67503707780208,11.882982297853054,2
58366.382347619736,39.902756451956236,19.517865268602982,1
48408.2390763086,43.58367759574347,12.536552221255516,2
51660.396125616484,38.699709927460574,17.79903137206127,1
57557.70032678482,23.500629934652995,27.98083077744496,1
44896.38136106877,34.647185223462856,21.38480572164017,1
50129.11772772085,23.133117111905975,13.296051746152527,1
58323.21160898677,31.104325202825812,25.74614758856024,1
52988.91251132277,42.46879507540203,26.61936632879644,2
41974.299155112516,25.801978060312774,20.907904961806707,0
43232.74049756284,30.97170648482735,17.11524279502253,1
40872.50128946941,29.661876076960958,20.85110176656176,0
53353.94268031214,38.35693909676722,26.457182803775147,1
57029.70732928396,34.38558850066245,21.117903347512254,1
52247.11171540386,26.67490845781182,24.270120686717817,1
50696.8414853257,23.17151953178688,24.225778725878637,1
50280.31371318989,49.07239067803325,10.667646925356493,2
49098.91433509876,49.39360301131176,16.87376042738954,2
58295.081490799246,32.13798715243465,14.629100833115768,1
57755.48521748718,36.25197922471869,23.77221021989761,1
56755.57734556205,38.35706267163742,28.11723098127572,1
52039.109602005614,44.12330080480453,12.799535903359269,2
55150.739268496116,30.31541916056038,10.05135347434991,1
40067.06462896151,21.71119186560646,23.40277967182607,0
50437.51899167245,35.53742613114915,10.069957783401588,1
47789.36838670461,26.563201296039246,11.104529973338273,0
45609.947642813255,20.495833686804517,12.224572898834277,0
53573.916518223465,35.03013475203709,14.341647905493858,1
59717.62556864969,24.985143577588538,28.75203616371467,1
59201.04360078073,30.78663190001412,21.02146522751019,1
47161.97104273643,46.57331349840449,16.282204121165684,2
58644.57445165029,23.25099671719314,18.400511023452754,1
47614.40894677912,48.86001488736582,13.521126169434215,2
46623.25215201147,42.45734061850203,13.393123093178614,2
56154.80171786726,29.693562367112136,14.346927533882937,1
52273.32885310834,23.050510721604958,19.640786607068886,1
44361.13657040881,42.83269420847466,27.024870995417075,2
45542.112031313416,28.963274385346622,22.387249940137455,0
47870.88155471709,31.04859909600338,27.63192171604389,1
49059.83539660518,38.820243486619646,26.42510483330461,1
44564.34385857686,25.26136911347453,28.808382903733374,0
55895.21143629215,24.890277128444023,29.47482225502028,1
51293.03736642022,23.526332784557198,29.603478716400137,1
51379.047274995,46.901575660086195,13.459418598272395,2
41423.55078980844,33.50197649442236,16.13257499776415,1
43122.699475121146,40.42979103515245,16.63932451390161,2
41956.36287583189,34.50149066650111,19.360906751768407,1
46943.19000562981,49.67702523123786,27.985739663782518,2
55069.32211414558,24.412386544908692,29.01181863279566,1
52753.52170153761,35.50754236380614,13.229610065819594,1
47301.82109659497,44.604201947540886,19.89829320094082,2
50943.90324453198,22.030297054117682,19.300107271990342,1
58681.80653158351,25.304271453938576,11.852458714722772,1
45945.800746504974,35.565099675144005,23.02088439530211,1
50114.15629959573,27.857974827456662,23.674709296212058,1
50006.857667986755,21.76917102144443,12.570012668488854,1
43798.51714443817,26.23563064592411,24.82947507052588,0
46539.396686987224,39.6537346277794,28.73757430982061,1
54561.73531705215,38.40899260015613,20.37581021888228,1
54850.55474759973,47.66787510276406,26.53362862519685,2
41822.77221257871,31.174851777476974,13.690906337226957,1
55854.74473150645,40.28016090206782,26.62113080307597,2
45924.63406146517,40.95657298788146,14.807887845975824,2
42339.849552405096,25.683840416458153,29.691767540788035,0
53822.482873283276,43.59477915639081,21.884111986506973,2
48822.99197844519,24.712245369131935,25.044499542669605,0
52513.97178733697,38.24120869294262,20.935136185272256,1
51154.236597877934,23.27311630802374,27.651060000832267,1
55218.56433137032,30.838549787113866,20.33105070287516,1
53030.203147296,45.43921675097057,18.745966195729302,2
54355.58135519018,29.027688390952427,17.15339444644011,1
52453.912887549566,24.62151451512971,10.590460033629448,1
41235.38675665479,49.49641223466294,29.090451003742103,2
53389.468068014176,26.62921012963201,11.66306875964247,1
47664.675667344454,44.61733723099281,18.21739744275719,2
49051.162440949964,38.59580706748264,23.600773163050782,1
46099.51679683164,20.206965136105172,16.01153610181963,0
52169.04515772369,32.711989366652524,16.38147123062486,1
56338.85489167949,37.147488513875075,18.264235692602348,1
59407.938496840114,22.66876860759939,16.58995923296509,1
45208.34567673448,24.463171898607154,28.77725950217506,0
53237.80604096151,42.44156277858557,22.505543799793458,2
49045.04060203632,25.6683386693357,13.074548880951898,0
51637.543493024736,49.04394496670197,22.731474907841566,2
51700.34150693756,20.772306217360025,28.972738164438322,1
40027.41430333968,43.0628283885588,16.455067783208946,2
54754.32421173103,23.068974617319345,26.507498310554144,1
53619.5230280286,39.93820517255634,29.025545427841436,1
54982.7404883672,48.65687045323386,28.79957247648854,2
42564.80740350816,38.79213786451974,16.61874479483665,1
57384.0688549577,45.311794899679505,25.693757969930083,2
47483.0045702538,25.69268133024115,17.67815124342346,0
58671.38879815274,48.44116905964047,10.213887237047846,2
43711.572732451925,34.98367702840456,25.06120705349482,1
52983.835201123315,31.358851557546537,22.493610643397233,1
48758.007577736265,49.36927682399618,29.64371329220174,2
44113.907916974684,47.81319387817821,20.713731333676115,2
56117.82214239282,49.19528619278958,23.022105956277596,2
41553.07486665639,37.87571105365396,14.504073788769427,1
55063.99342732658,21.020622694248882,19.13199077038199,1
50193.834736307996,31.835704774904055,27.768605520071517,1
42426.49913436565,29.1917298776958,23.180151932529434,0
44383.68572463034,45.16800210298884,25.046359977224835,2
40462.16109439608,28.98038141776815,13.868103878454166,0
52139.85636739938,45.07394990157333,23.782030681467916,2
54470.78104354776,29.517670532215643,23.058516013856256,1
47241.57138292463,45.19342025189641,11.09161589451454,2
45379.3981510869,46.86921138610832,24.678611717952723,2
57234.734324259116,28.81243150216669,16.22402905396612,1
40741.78316837749,36.71267163185548,22.90300662087254,1
40056.63219292025,48.09970889499162,20.474440578732317,2
44440.19762341094,36.82064431200135,29.986027486516647,1
42656.181009272936,36.36304197101042,12.770018457950778,1
57276.39871825931,45.336215363518306,22.808724656475647,2
50758.5351169029,40.74472963543916,27.99208961632103,2
41282.30538625862,23.263537368810777,14.893082760330094,0
40504.27837775739,43.684814256951626,29.47468160121484,2
55533.838327916426,37.324899187130626,19.209293225927407,1
55007.19993659067,38.29189464362055,27.454903099734377,1
41301.02508774346,28.295085577738305,19.286557487245084,0
44920.16809580084,28.710950594165972,15.052950679855323,0
46358.70718777643,31.498421902040405,11.543803731260807,1
53056.39358466359,32.35288080252064,25.879903769005082,1
59144.56085850441,34.5163987205923,16.378905765212544,1
53579.44147748119,31.938231151176893,14.744865950843115,1
55594.86949757027,47.25355479634099,24.556324428188972,2
56398.26809753637,41.502426712684645,23.777990024785534,2
57392.296615875486,32.743962719289556,20.66406306471552,1
48564.20024673126,24.614666854165513,13.59171408943136,0
43464.23427286625,33.490100179664424,15.882408621370843,1
56990.65206061221,35.937063043643214,15.547123573297961,1
47319.66474240594,49.20279033457294,27.023429826601586,2
41278.42354455005,21.909904033896545,11.431121685323681,0
55394.601010074504,30.640831677263662,10.46592220958334,1
46460.48417200311,46.071716881721954,18.904356969452923,2
43572.993339407825,40.0402155481771,22.80308285690613,2
57764.94284505975,42.526146512266216,11.710634441037032,2
46688.53039493383,32.39722986694916,23.849841763180137,1
52773.682148610744,34.079005168812756,28.1216575514267,1
40143.049961935176,24.038417077647964,17.19037271111131,0
49784.46059736867,22.897302126971454,26.46406825330197,0
56504.01767187824,30.764486330735274,25.65417715140589,1
52072.82074009528,42.03998364911679,11.43001435179521,2
42410.67047075666,45.9085538546058,15.780793724896785,2
57631.27036471791,20.485741092958325,24.238097443824135,1
42257.673204954815,24.493264299289933,22.01079109943717,0
50192.192175379074,31.717099732364055,16.137327288915362,1
40758.48511525132,23.107231112663836,10.267855798128878,0
53280.85966416956,48.657749954280476,27.982867126282628,2
56110.42399148922,39.673816820881726,24.294044395897576,1
51477.44339889579,35.463161663634445,19.45043837595119,1
56071.78286869556,49.106519757254574,21.915376110234195,2
59280.46182177062,37.46455753891541,17.039270941863343,1
57895.98461352274,46.32354515873174,28.263816014161204,2
55650.77415785889,22.19949203037092,15.444734742799746,1
59415.54299413142,49.168023216858195,12.451257987617916,2
52348.67024725744,28.85338662911728,24.48494813477621,1
58464.184104176384,27.901060822122098,17.138142800375018,1
53122.63942004777,35.26089260663989,22.50165065956507,1
52615.61958987276,36.50787163639769,20.85549926172086,1
43265.5664926456,46.49894369932679,15.09992053760855,2
44459.52397056816,22.612075773885618,27.579222167635365,0
44752.549314689444,34.27629187212821,10.069432732605566,1
56618.596269574,28.67118190384685,28.8555205709679,1
49165.878741112705,35.107011026540626,14.535057185645986,1
52864.17051680404,29.705016883998756,21.35198419993067,1
51522.094771223856,28.78703453239899,26.044681376576058,1
56468.9812326323,45.99040989641894,18.969785791114088,2
52704.55655245815,42.31558382742366,11.001145682111353,2
43507.660783505875,20.23357292020327,23.078335098968452,0
55733.232897480506,32.31672072002587,20.41682847222569,1
52039.37416921346,32.651858274184164,15.727473779792158,1
47133.572705069004,36.159418906584364,26.91692929893778,1
56824.73433384152,21.030685035648492,13.816731359393476,1
59431.15020222741,31.99102104125599,14.481955547916787,1
49578.09688759726,37.11072132277256,28.280369920497883,1
54468.888711905995,39.55747056880014,22.560675295821476,1
58274.64101593053,35.251085231893164,13.717678001124249,1
52844.54109353183,31.925585456885635,10.085618214363453,1
47040.74964666904,22.251080528117324,22.712378595891877,0
48578.26620195134,40.472169774219026,16.335898753647328,2
43392.31858561076,39.50477435668948,14.871259172096165,1
52771.633990930735,23.811780518518162,23.279379108435172,1
45679.511689774125,28.114242531450664,25.94456738287423,0
52747.220230258645,23.353802912309593,21.07790294057551,1
50589.99043651133,44.19182354500384,11.090770682984273,2
44180.903230973054,47.6215975576523,22.365817457773094,2
48781.15402301219,31.898880763896173,21.512002027671056,1
58852.76254118598,35.36574530790554,17.32122291475674,1
48458.28168462175,32.85812600296391,17.7875957181908,1
41867.572845015646,21.15677253641691,17.011244221604933,0
41390.55461364471,25.7797832991262,16.585779957474173,0
44455.0060550272,46.67414401012752,15.760904123636337,2
48579.9833297102,47.468965516712075,26.79144630373903,2
55095.08238913657,36.936977853387845,26.16941545759774,1
47273.4767638595,36.21748032804874,22.24549238521661,1
54679.40558868423,33.600570549660134,25.44863379613608,1
52362.63300766265,44.159153780865395,28.588426217327537,2
42813.004552287326,49.144205035042845,21.65408233691404,2
59205.39638021274,24.155696950150833,29.886860852466004,1
41126.15495299806,23.442558718067936,10.58031947411262,0
41003.40598497167,31.901408286107714,24.812836429721337,1
46370.29652003214,49.10876132845643,23.932496186222707,2
56263.97732259048,21.379216942194113,26.025831151819716,1
47425.519642187355,44.77451178141847,26.967683036456542,2
54793.001504241314,22.990708832456974,29.702126020463307,1
58262.957005484175,38.75406584282412,13.091637109325445,1
46216.52036206066,24.620147385597416,12.766564203930974,0
50328.09087185755,45.56724207771853,13.54173865074733,2
58806.24749716779,20.04475362730929,24.952222978150715,1
52535.23930804679,43.85826492990475,28.050052482321693,2
58094.096430509046,32.579844635093686,24.25898521832773,1
50939.874131290264,24.235141169287136,21.478299395318935,1
43855.92851943767,40.02668030472152,16.896414419663753,2
40077.5818960342,26.175332143903532,19.422557604901503,0
46565.83631167334,22.838000175422827,14.455045619519463,0
48743.672914543415,38.773207510948865,23.893961330260236,1
42982.99554475982,45.91156918711238,23.03814141779903,2
47650.998010544914,35.47969571146434,19.97097488835637,1
49705.23046905792,46.046059491583634,20.231312075074356,2
42447.76902960677,22.78043074121531,29.48725570254135,0
45806.47917627804,48.767670272483635,10.62484338085546,2
57644.08153883886,39.97454739393518,25.01136288566805,1
58134.15019733005,39.648786891759826,29.491510348936202,1
41988.784284848574,23.939514458761334,18.393468730604628,0
59692.877702172176,38.976261120887045,24.068500364173683,1
51152.38640900237,35.92536313630731,16.613484612871925,1
48345.21523983413,30.31744685865733,10.939990014425796,1
55395.200422533526,26.993983282395554,15.45276068140411,1
42743.914440926776,38.46955745541683,12.973434955012351,1
44131.66717895265,40.930261436540945,23.323609662621188,2
40946.35631387688,44.256425629875665,18.423403692307943,2
53241.421316619366,40.26961945542527,19.650343676786683,2
44418.39264673171,36.907807499009685,10.944772633404087,1
41386.970136567434,40.404316957446724,16.29956131812508,2
42773.84319892466,31.579227155063716,23.42204074368443,1
48710.95134248804,25.10995985701787,15.955622115888028,0
47364.19955441882,43.195009119759526,17.175210195347752,2
48910.99036775184,32.892845246818766,29.77891302230922,1
44664.34774277176,43.969623904051375,18.488489633676537,2
41396.31557938884,27.56955584834969,25.180859453194937,0
49725.57714901804,42.411648339686636,14.490998076787928,2
58668.94487008778,41.3276834448081,14.158772705055807,2
40412.56112274151,45.269427585484955,27.204971604472977,2
49366.01048877063,20.788111435115347,24.595314568894132,0
57877.278289418566,49.815898148308015,12.12556457028323,2
55190.61440474019,49.84054306188103,16.008609418773133,2
48879.85335616517,48.489433317600955,15.839153342984398,2
45591.682615543425,48.13950920262022,15.244801764741869,2
41399.018812742535,31.505442603852426,12.460115318831882,1
43518.904647934025,43.03321868411635,16.050403013243475,2
46093.93484604031,42.169954735816724,20.197708096954244,2
52226.347513052875,45.18199773355584,22.191137926792898,2
47896.32538620171,28.36274310468466,20.621644106954164,0
47773.61954696373,32.08450508011008,15.004425605127365,1
45041.65501174391,28.40374847135019,23.38814270243656,0
56789.67695810227,37.559504556691664,25.590426380916718,1
46117.50509668242,34.313187138379924,11.563471296300545,1
54235.958130194034,30.66836190338092,17.80830074047649,1
50924.9686979184,22.738450903252545,25.715260417445265,1
54923.63438936317,41.98501249593767,17.345629668229027,2
44628.01170130393,45.33273959053605,19.51710849434786,2
58080.51851301684,34.452162962662754,28.065231798546723,1
40165.35365464107,29.459449079395927,20.550203467087332,0
53449.3672720522,22.607734770869744,11.772229010939327,1
40939.418756327126,47.75224284787683,23.84433919703706,2
55141.23306461958,45.51349542640726,29.656734501973006,2
43805.27430831132,44.029130509579005,24.669031452701258,2
54401.648701738435,20.58062542646729,28.63878540393195,1
44626.14415438291,36.483212914400745,25.071878490524096,1
50216.41225325689,27.549645713640174,16.737362149470915,1
58277.447581594184,26.020312264441756,19.024023594682017,1
49972.48528884111,34.88078404242067,17.936807616882597,1
56667.58218345963,21.998736282115978,26.104175340784717,1
57746.28308446625,38.08951504876416,23.468113562846742,1
47362.7419902365,34.63235417012443,29.37084992597867,1
57211.31196587888,38.05699136982875,19.573903753011074,1
57399.70175591245,30.117092209344847,14.291015589738581,1
48460.497040642105,37.41922624015792,18.436281022236813,1
55092.774503014756,44.73848214825607,14.801218430384242,2
54148.43746541318,41.90487179820106,20.438899505140554,2
49062.390770034224,37.86592478569645,15.095055631844849,1
48952.35147315308,42.18806894573051,17.821065084251586,2
42042.79593658385,37.919568960056885,17.685645937403088,1
48224.940046414704,27.811742431283776,19.960986376447156,0
52602.22182600455,33.559733709256314,24.716629442512676,1
52498.18407798403,41.527596667501754,22.407840590037196,2
49924.255912674904,35.44282175406723,13.91031549174423,1
47972.542822620715,35.43119279125398,10.14713510469999,1
45938.02868607971,28.026669618030574,27.367638176446924,0
46145.01765126306,21.75676224056999,20.0218022962022,0
54214.44794061341,42.673087009571695,17.274386843999547,2
48134.250061254585,41.70403112280887,12.587814858063515,2
53860.05664803662,47.319105274122265,25.48442169204776,2
49544.00998455293,42.83319702459904,28.65940282574683,2
55134.08095170083,44.97519510314922,10.66219484204423,2
57626.455259459704,36.08091751969338,12.884456492790274,1
47809.68277243137,29.810167741357112,23.705355768012474,0
43842.843423714105,36.0254397634546,27.79621656310106,1
42454.42460365511,24.57074918320322,16.62708891205429,0
48166.28444930628,48.754192586988566,17.950763424920105,2
50199.17299211115,24.256198023977213,15.12020119797942,1
45878.420793650825,33.391515533854225,27.389950332511205,1
57188.31882143489,29.07606137053962,20.660022594363284,1
46153.98830321347,33.22024399699549,15.884090535735943,1
50434.25421947672,47.82260512351647,19.083086852058372,2
43000.82789394652,40.75261937616524,20.75835872876917,2
52755.51859879501,41.76550754351845,25.8423028325765,2
41283.83628894933,35.758928627191274,17.90914819071249,1
46324.793671496736,24.28586773451095,19.153796390425704,0
57506.74112158577,29.332031784861687,21.090271407965616,1
56914.04889506573,30.27326115285154,14.90951048803468,1
45628.623970909226,46.28783382265858,20.46120392853145,2
50173.43213991387,35.50681621499242,29.650383690849704,1
40820.58332775534,48.84686890986641,10.87195077756597,2
40119.83137443103,39.64868541176005,26.88725504955883,1
59249.53139173719,21.445500417789646,29.862682511326884,1
45408.52142860115,26.67448956513287,21.307176919219312,0
48075.15221781704,41.25905629437267,19.359019141648368,2
45051.352994443885,20.530603365167227,27.227697433688384,0
52575.01408338184,38.915581283234204,28.7046849678891,1
50615.74770040597,38.31630803776692,26.98293639312879,1
50581.45183490143,39.82012513069033,22.879313761633135,1
41410.241561345334,35.718564734369906,21.778111343538733,1
58494.98692602209,32.70395794922236,20.817075372821684,1
47049.16364297907,49.420436375006055,11.049369271348262,2
59683.79324910321,41.64645401467703,22.981950268247676,2
53010.97325000615,34.05787382340734,20.489370065054306,1
55432.66316803748,24.625523258389205,16.608610397215493,1
52962.25965138268,24.609338427867215,15.336834756584912,1
44662.993989977236,35.24819165291555,15.129842106237687,1
44836.87843622253,27.64875504769538,24.198581545724753,0
44067.87602064362,45.473025580820156,20.65364029023796,2
48838.70152321696,38.686064865179,24.220661948729948,1
45642.13704911238,33.07915362513917,23.86419646535913,1
52501.050235307695,41.2686763967198,18.903716732294612,2
53528.172862778214,40.93283193535274,21.201107462681694,2
40464.30345180337,41.30303097525287,21.639797063862357,2
54963.47311700145,32.345899638715615,12.588994333638352,1
40105.12141922494,32.38081105257548,12.176508991721207,1
44251.630098846974,37.590401296540094,27.12421837948178,1
53118.395395358195,36.48379650162995,16.19883319138712,1
58227.30812979069,44.97161932957107,14.797398567679297,2
58212.340675039304,40.48530545431734,15.732474552755146,2
55458.92291150219,45.094433537591314,13.289058911182213,2
41891.7466919007,42.762060631155194,23.876166564955426,2
45974.20501381323,49.15011943339685,26.68132426668815,2
45292.50220048243,20.703496582152734,26.28221052739246,0
56158.30599269473,41.65745143132017,28.72206655684166,2
58409.57530782944,25.612241162003258,26.951871464288992,1
57927.92568008647,23.232758252792294,10.86492432843057,1
49657.374085820804,21.12764411669548,21.918029974419092,0
50084.25630591056,28.178603924223168,20.953355039074832,1
52355.297973315406,22.969983138359158,28.85104161169599,1
50871.90031156225,24.26668342754871,28.60047505792113,1
51561.00584223657,23.789517270787826,22.27823832712925,1
52175.3287529407,40.840995093824404,12.68805844078411,2
55081.89889652597,30.01963542567389,23.5241736777443,1
49658.04569211886,27.411941083402844,21.642561755316457,0
56924.085653869755,44.80327392070455,13.270073641795786,2
59092.055061155974,46.223593385392576,21.239699837452537,2
52164.51447690879,41.99339326973511,16.759955996965598,2
45850.25067675764,43.640652540607505,11.451307282497464,2
53506.78876718113,29.303980980958265,13.777765695357791,1
55662.40114934735,47.79852840232293,13.508413328201502,2
47536.55022555014,48.67554210463116,22.24821815577504,2
54867.593367077294,32.50320725053634,16.622159704066476,1
44826.0796413462,35.46896973891838,12.411571899427132,1
57119.89625174271,24.096832156156278,26.667383461139206,1
49201.28382315012,44.90650069302747,25.031660136672926,2
48762.33741785723,33.85109463006809,13.48862620626857,1
55204.66294593758,31.970236871796217,19.00628459622884,1
57282.737263022136,43.45968031972046,19.99550845564766,2
54834.23321329466,21.36045008253458,11.58533314242395,1
54569.169355555045,30.285762122561582,11.371716194279088,1
42650.97170645578,24.999438353158833,15.357489284204519,0
53991.12747937941,23.707428273899573,25.233252622194684,1
45175.22307580559,27.638470067266944,25.15158610183909,0
43418.733639376755,22.11120651199802,28.977257198225107,0
51478.1063456613,48.77260729979844,21.958007689032236,2
55539.170272575444,24.021646997202133,19.607505085867274,1
50852.403544047775,35.11614552617651,12.861294772391023,1
43155.370488870365,33.2236448648419,13.112496757601406,1
55761.42048080786,33.980258019392195,20.898955060103738,1
58333.65100985588,39.15220277185372,24.6198827588846,1
59380.02711091648,44.39946594649541,19.759425017726215,2
55508.1989835678,49.89126727830427,19.935365773759912,2
52479.06463649258,26.595469224466306,21.681276672084337,1
56989.636914331204,33.87961600470277,26.716314214456403,1
57908.37379486362,40.34238136739227,24.54674790815158,2
57055.72403676945,41.47219271243705,21.615778730012476,2
44923.54298990554,38.53488415505119,28.647574969162704,1
40730.23905673599,23.77687369352217,20.717798374358445,0
49008.72805437173,28.58964072473882,12.872855532345671,0
56427.29595678134,20.333758710235774,11.014289431562158,1
56943.77433754658,38.66718291948807,21.057390169130116,1
45343.854721595024,38.316875873229606,16.928791427480796,1
44666.04990392482,33.936709105277636,23.019053101101427,1
59533.76341464465,42.252776825417214,16.32029398956537,2
43564.85587285227,24.797155400838903,13.076539410977086,0
44656.0873301786,32.71321465918901,17.176080214820473,1
43607.6636665287,43.66287376134483,25.10116821490015,2
56863.77972225202,43.18288481702679,27.07830235448781,2
54643.44237841192,20.45063451596612,21.858159907689313,1
51361.28425375638,42.01187075331941,17.454022262422768,2
52659.630391245286,24.91245680102482,17.033653922594127,1
40627.595239446244,23.7080987036374,13.254485933029038,0
56699.815712621494,40.71725652944783,24.895599358389532,2
59601.039434410435,37.36612454328713,19.235780281258272,1
55261.070193160616,40.719553521168024,19.366091518292222,2
55056.81389973544,48.974616952669024,28.34763921285386,2
48300.163452034496,41.727860236124144,12.645607003002352,2
